date,value,yoy
2005-11-14,6670.3,3.7452367991290147
2005-11-21,6668.0,4.133806006278018
2005-11-28,6647.9,3.8069361815087133
2005-12-05,6696.4,3.8878029104222778
2005-12-12,6702.7,3.9081635816823113
2005-12-19,6718.1,3.9133192061994393
2005-12-26,6716.2,4.0061943476577655
2006-01-02,6737.1,4.46249980618052
2006-01-09,6755.6,4.820866111188704
2006-01-16,6745.8,4.685050978444738
2006-01-23,6695.4,4.961670507454263
2006-01-30,6645.3,4.635563463446135
2006-02-06,6711.5,4.6285037258753325
2006-02-13,6714.9,4.771340749871267
2006-02-20,6739.8,5.143445500070198
2006-02-27,6741.5,5.117490215645604
2006-03-06,6808.7,5.287004391662031
2006-03-13,6799.5,5.027803521779428
2006-03-20,6808.8,5.21370955280156
2006-03-27,6787.1,4.902703287531507
2006-04-03,6846.8,4.878758635479374
2006-04-10,6888.4,5.261227670726298
2006-04-17,6927.8,5.637303487290524
2006-04-24,6844.0,5.819778588657298
2006-05-01,6790.8,5.308211211909741
2006-05-08,6803.9,5.021146544006405
2006-05-15,6821.5,5.224594311100139
2006-05-22,6799.9,5.5000465448226565
2006-05-29,6787.0,5.312975204046788
2006-06-05,6863.4,5.13625710390464
2006-06-12,6868.6,5.153092467850584
2006-06-19,6873.1,5.228427950272518
2006-06-26,6829.6,5.28133189455835
2006-07-03,6879.8,5.076824388306811
2006-07-10,6915.0,5.5902517980118915
2006-07-17,6898.4,5.470446136440077
2006-07-24,6850.1,5.335916716642841
2006-07-31,6840.1,4.676715892570216
2006-08-07,6912.2,5.082169081317756
2006-08-14,6906.4,4.995591231110708
2006-08-21,6908.8,5.357224552039641
2006-08-28,6876.2,5.350084265359278
2006-09-04,6939.6,5.032465075449144
2006-09-11,6949.8,5.058048131575776
2006-09-18,6940.8,5.044267877412034
2006-09-25,6882.4,5.074809160305338
2006-10-02,6924.5,4.950059867533607
2006-10-09,6980.8,5.353073451955148
2006-10-16,7000.2,5.207628838090095
2006-10-23,6957.3,5.416830813054951
2006-10-30,6941.1,5.279842256939182
2006-11-06,7023.1,5.4361207025972025
2006-11-13,7028.1,5.364076578264854
2006-11-20,7040.0,5.578884223155378
2006-11-27,7041.4,5.919162442274994
2006-12-04,7074.3,5.643330744877861
2006-12-11,7083.5,5.681292613424449
2006-12-18,7101.5,5.706970720888349
2006-12-25,7119.5,6.004883714004938
2007-01-01,7136.3,5.925398168351359
2007-01-08,7153.8,5.894369115992659
2007-01-15,7146.6,5.941474695366011
2007-01-22,7092.4,5.929444095946468
2007-01-29,7038.7,5.9199735151159505
2007-02-05,7105.7,5.873500707740442
2007-02-12,7107.0,5.839253004512357
2007-02-19,7121.5,5.663372800379829
2007-02-26,7124.4,5.67974486390268
2007-03-05,7174.7,5.375475494587811
2007-03-12,7197.2,5.848959482314875
2007-03-19,7220.0,6.039243332158373
2007-03-26,7219.8,6.3753296695201245
2007-04-02,7278.4,6.303674709353269
2007-04-09,7344.3,6.61837291678764
2007-04-16,7355.2,6.1693466901469485
2007-04-23,7301.6,6.686148451198126
2007-04-30,7216.2,6.264357660364017
2007-05-07,7260.9,6.716735989652989
2007-05-14,7261.2,6.445796379095503
2007-05-21,7249.9,6.617744378593793
2007-05-28,7227.2,6.48592898187712
2007-06-04,7295.7,6.298627502404064
2007-06-11,7304.4,6.344815537372961
2007-06-18,7314.8,6.426503324555144
2007-06-25,7252.8,6.196556167271883
2007-07-02,7300.6,6.116456873746334
2007-07-09,7328.4,5.978308026030366
2007-07-16,7313.5,6.017337353589247
2007-07-23,7270.7,6.140056349542333
2007-07-30,7260.8,6.150494875805901
2007-08-06,7340.5,6.196290616590949
2007-08-13,7343.1,6.32312058380633
2007-08-20,7367.7,6.642253358036121
2007-08-27,7366.9,7.136208952619172
2007-09-03,7390.3,6.494610640382725
2007-09-10,7403.0,6.521050965495401
2007-09-17,7404.5,6.680786076532952
2007-09-24,7331.3,6.52243403463908
2007-10-01,7356.5,6.2387175969384145
2007-10-08,7407.1,6.106749942699974
2007-10-15,7406.4,5.8026913516756595
2007-10-22,7368.5,5.9103387808489005
2007-10-29,7370.8,6.190661422541099
2007-11-05,7429.3,5.783770699548629
2007-11-12,7430.8,5.729855864316091
2007-11-19,7459.4,5.957386363636363
2007-11-26,7456.3,5.892294146050503
2007-12-03,7481.0,5.748978697538987
2007-12-10,7505.9,5.963153808145694
2007-12-17,7517.8,5.862141801027954
2007-12-24,7513.8,5.538310274597946
2007-12-31,7526.4,5.466418171881782
2008-01-07,7551.9,5.564874612094273
2008-01-14,7517.7,5.192679036185033
2008-01-21,7508.1,5.861203541819426
2008-01-28,7483.4,6.317928026482167
2008-02-04,7561.8,6.418790548432951
2008-02-11,7578.8,6.638525397495432
2008-02-18,7595.3,6.653092747314471
2008-02-25,7604.4,6.737409466060296
2008-03-03,7664.7,6.8295538489414165
2008-03-10,7707.7,7.093036180736956
2008-03-17,7748.3,7.317174515235458
2008-03-24,7737.9,7.176099060915808
2008-03-31,7747.1,6.439602110353926
2008-04-07,7825.6,6.5533815339787305
2008-04-14,7829.2,6.4444202740918
2008-04-21,7817.4,7.064205105730248
2008-04-28,7684.3,6.486793603281504
2008-05-05,7713.3,6.230632566210814
2008-05-12,7722.4,6.351567234066002
2008-05-19,7726.5,6.57388377770729
2008-05-26,7707.7,6.648494576046038
2008-06-02,7743.2,6.133750017133388
2008-06-09,7770.5,6.381085373199724
2008-06-16,7776.7,6.314595067534312
2008-06-23,7717.9,6.4126957864548695
2008-06-30,7713.2,5.651590280250929
2008-07-07,7795.9,6.379291523388453
2008-07-14,7776.7,6.333492855677858
2008-07-21,7761.7,6.753132435666442
2008-07-28,7721.8,6.349162626707794
2008-08-04,7775.2,5.921939922348618
2008-08-11,7775.7,5.8912448420966435
2008-08-18,7765.2,5.395170813143868
2008-08-25,7725.0,4.86093200667852
2008-09-01,7738.2,4.707522022110067
2008-09-08,7768.9,4.942590841550709
2008-09-15,7787.0,5.165777567695318
2008-09-22,7886.1,7.56755282146413
2008-09-29,7870.7,6.989736967307825
2008-10-06,7901.0,6.667926718958839
2008-10-13,7947.0,7.299092676604024
2008-10-20,7980.0,8.298839655289413
2008-10-27,7902.2,7.209529494763123
2008-11-03,7949.1,6.996621485200483
2008-11-10,7987.0,7.485062173655588
2008-11-17,8025.3,7.586401051022884
2008-11-24,8015.5,7.499698241755293
2008-12-01,8102.3,8.305039433230842
2008-12-08,8187.2,9.076859537164106
2008-12-15,8238.0,9.57993029875761
2008-12-22,8261.5,9.951023450184993
2008-12-29,8277.4,9.978210034013602
2009-01-05,8345.7,10.511262066499839
2009-01-12,8308.9,10.524495523896938
2009-01-19,8298.1,10.521969606158677
2009-01-26,8249.6,10.238661570943709
2009-02-02,8267.8,9.336401385913383
2009-02-09,8307.0,9.608381274080324
2009-02-16,8329.0,9.659921267099381
2009-02-23,8308.8,9.26305822944611
2009-03-02,8374.1,9.255417694104139
2009-03-09,8457.7,9.730529211048712
2009-03-16,8507.4,9.796987726339967
2009-03-23,8456.5,9.286757388955657
2009-03-30,8427.4,8.781350440810098
2009-04-06,8493.5,8.53480883254958
2009-04-13,8513.9,8.745465692535625
2009-04-20,8485.9,8.551436539002744
2009-04-27,8378.7,9.036607107999428
2009-05-04,8430.0,9.291742833806538
2009-05-11,8449.0,9.40899202320522
2009-05-18,8458.9,9.479065553614173
2009-05-25,8424.3,9.29719631018331
2009-06-01,8452.2,9.156421117884083
2009-06-08,8510.8,9.527057460909848
2009-06-15,8507.0,9.390872735221878
2009-06-22,8435.3,9.295274621334816
2009-06-29,8386.4,8.727895037079293
2009-07-06,8473.1,8.686617324491097
2009-07-13,8443.5,8.574331014440585
2009-07-20,8418.2,8.458198590514975
2009-07-27,8384.4,8.580900826232218
2009-08-03,8415.9,8.240302500257224
2009-08-10,8435.0,8.478979384492714
2009-08-17,8437.4,8.656570339463254
2009-08-24,8358.6,8.201941747572828
2009-08-31,8369.8,8.16210488227236
2009-09-07,8441.0,8.651160395937652
2009-09-14,8454.6,8.573263130859132
2009-09-21,8402.1,6.543158215087308
2009-09-28,8361.3,6.233244819393446
2009-10-05,8433.5,6.739653208454621
2009-10-12,8448.2,6.306782433622771
2009-10-19,8466.6,6.097744360902269
2009-10-26,8408.6,6.408341980714249
2009-11-02,8454.0,6.351662452353102
2009-11-09,8513.0,6.585701765368723
2009-11-16,8540.2,6.415959527992721
2009-11-23,8499.4,6.037053209406773
2009-11-30,8523.1,5.193587006158751
2009-12-07,8575.9,4.747654875903851
2009-12-14,8574.3,4.082301529497445
2009-12-21,8557.3,3.580463596199235
2009-12-28,8544.1,3.22202624012371
2010-01-04,8551.8,2.4695352097487078
2010-01-11,8513.2,2.458809228658443
2010-01-18,8496.9,2.3957291428158056
2010-01-25,8432.0,2.2110162916989973
2010-02-01,8450.2,2.2061491569704383
2010-02-08,8502.3,2.3510292524376863
2010-02-15,8550.9,2.6641853763957224
2010-02-22,8528.1,2.639370306181421
2010-03-01,8547.3,2.0682819646290262
2010-03-08,8601.3,1.6978611206356131
2010-03-15,8619.1,1.3129745868303067
2010-03-22,8583.5,1.5018033465381553
2010-03-29,8576.4,1.768042338087672
2010-04-05,8677.2,2.1628303997174303
2010-04-12,8660.9,1.726588285039754
2010-04-19,8641.2,1.830094627558676
2010-04-26,8545.9,1.995536300380718
2010-05-03,8572.4,1.6892052194543261
2010-05-10,8599.9,1.7860101787193772
2010-05-17,8636.4,2.0983815862582578
2010-05-24,8566.1,1.6832259060099997
2010-05-31,8608.3,1.8468564397434717
2010-06-07,8669.9,1.869389481599848
2010-06-14,8647.6,1.6527565534266042
2010-06-21,8617.8,2.1635270826170894
2010-06-28,8575.8,2.2584183916817713
2010-07-05,8624.9,1.7915520883737823
2010-07-12,8620.0,2.090365369811087
2010-07-19,8594.9,2.099023544225598
2010-07-26,8554.8,2.0323457850293325
2010-08-02,8604.0,2.2350550743235997
2010-08-09,8644.7,2.4860699466508596
2010-08-16,8650.4,2.5244743641406053
2010-08-23,8598.6,2.87129423587682
2010-08-30,8604.5,2.8041291309230942
2010-09-06,8688.4,2.930932353986493
2010-09-13,8701.4,2.9191209519078276
2010-09-20,8664.6,3.1242189452636904
2010-09-27,8622.1,3.1191321923624393
2010-10-04,8711.3,3.2940060473113153
2010-10-11,8734.3,3.386520205487531
2010-10-18,8757.8,3.439397160607549
2010-10-25,8687.1,3.3120852460576167
2010-11-01,8724.2,3.1961201797965577
2010-11-08,8787.5,3.2244802067426193
2010-11-15,8807.2,3.126390482658481
2010-11-22,8782.9,3.3355295667929497
2010-11-29,8804.1,3.2969224812568143
2010-12-06,8848.7,3.1810072412225
2010-12-13,8869.1,3.438181542516605
2010-12-20,8879.3,3.762869129281432
2010-12-27,8895.9,4.11746117203684
2011-01-03,8910.4,4.193269253256626
2011-01-10,8909.5,4.655123807733874
2011-01-17,8932.6,5.127752474431868
2011-01-24,8812.4,4.5113851992409915
2011-01-31,8812.0,4.281555466142795
2011-02-07,8889.4,4.552885689754538
2011-02-14,8907.6,4.171490720275073
2011-02-21,8908.5,4.460548070496362
2011-02-28,8931.4,4.493816760848457
2011-03-07,9019.8,4.865543580621545
2011-03-14,9033.2,4.804445939831314
2011-03-21,9028.8,5.187860429894564
2011-03-28,9008.4,5.037078494473213
2011-04-04,9093.6,4.798783017563268
2011-04-11,9102.1,5.09415880566686
2011-04-18,9119.7,5.537425357589232
2011-04-25,9042.6,5.812143835055417
2011-05-02,9024.2,5.270402687695408
2011-05-09,9054.2,5.2826195653437935
2011-05-16,9077.0,5.101662729841139
2011-05-23,9025.4,5.361833273018046
2011-05-30,9043.8,5.05907089669273
2011-06-06,9120.2,5.1938315320822825
2011-06-13,9121.3,5.47782043572782
2011-06-20,9131.0,5.955116154935136
2011-06-27,9141.4,6.595303062105007
2011-07-04,9273.9,7.524724924346948
2011-07-11,9267.6,7.512761020881675
2011-07-18,9267.2,7.822080536131915
2011-07-25,9231.4,7.909010146350592
2011-08-01,9408.7,9.352626685262667
2011-08-08,9477.3,9.631334806297476
2011-08-15,9498.4,9.803014889484874
2011-08-22,9476.1,10.205149675528569
2011-08-29,9454.1,9.873903190191191
2011-09-05,9538.4,9.783159154735044
2011-09-12,9540.3,9.640977313995446
2011-09-19,9515.0,9.814648108395074
2011-09-26,9464.8,9.773721019241233
2011-10-03,9554.6,9.680529886469301
2011-10-10,9575.1,9.626415396769072
2011-10-17,9612.8,9.762725798716577
2011-10-24,9514.1,9.519862785049105
2011-10-31,9544.7,9.40487379931685
2011-11-07,9653.4,9.85376955903272
2011-11-14,9674.2,9.844218366790813
2011-11-21,9637.8,9.733687050974037
2011-11-28,9633.7,9.422882520643805
2011-12-05,9703.2,9.656785742538453
2011-12-12,9734.9,9.76198261379395
2011-12-19,9737.2,9.6617976642303
2011-12-26,9731.3,9.390842972605352
2012-01-02,9843.1,10.467543544622027
2012-01-09,9840.4,10.448397777653074
2012-01-16,9823.3,9.97134093097194
2012-01-23,9728.3,10.393309427624708
2012-01-30,9695.1,10.021561507035859
2012-02-06,9782.6,10.047922244470954
2012-02-13,9808.2,10.110467465984097
2012-02-20,9807.6,10.09260818319584
2012-02-27,9793.0,9.646863873524868
2012-03-05,9903.6,9.798443424466186
2012-03-12,9924.9,9.871363414958134
2012-03-19,9919.9,9.869528619528634
2012-03-26,9882.1,9.698725633852856
2012-04-02,9974.7,9.689231987331759
2012-04-09,10039.9,10.30311686314147
2012-04-16,10041.9,10.112174742590208
2012-04-23,9903.2,9.517174264039108
2012-04-30,9852.1,9.174220429511749
2012-05-07,9921.0,9.573457621877136
2012-05-14,9918.7,9.272887517902406
2012-05-21,9891.0,9.59071066102335
2012-05-28,9859.0,9.013910082045173
2012-06-04,9953.1,9.132475165018317
2012-06-11,10000.7,9.641169570127083
2012-06-18,9999.7,9.513744387252231
2012-06-25,9902.9,8.330233881024785
2012-07-02,10003.4,7.866162024606682
2012-07-09,10055.6,8.502740731149384
2012-07-16,10049.1,8.437284185082872
2012-07-23,9971.6,8.018285417163163
2012-07-30,9988.2,6.1591930872490375
2012-08-06,10082.4,6.384729828115598
2012-08-13,10102.9,6.364229765013052
2012-08-20,10078.2,6.353879760661041
2012-08-27,10048.3,6.28510381739138
2012-09-03,10147.4,6.384718611087803
2012-09-10,10193.9,6.850937601542939
2012-09-17,10214.2,7.3483972674724285
2012-09-24,10110.8,6.8252894937029795
2012-10-01,10211.1,6.871035940803383
2012-10-08,10256.8,7.119507890257015
2012-10-15,10289.0,7.0343708388814985
2012-10-22,10225.0,7.472067773094659
2012-10-29,10235.3,7.235429086299194
2012-11-05,10386.6,7.595251414009585
2012-11-12,10355.2,7.0393417543569425
2012-11-19,10352.8,7.418705513706447
2012-11-26,10325.5,7.181041552051637
2012-12-03,10425.4,7.442905433259117
2012-12-10,10476.7,7.620006368837906
2012-12-17,10541.6,8.261101754097687
2012-12-24,10563.8,8.554869339142757
2012-12-31,10630.6,8.000528288852093
2013-01-07,10644.8,8.17446445266452
2013-01-14,10577.1,7.673592377307026
2013-01-21,10490.2,7.8317897268793235
2013-01-28,10412.9,7.403740033625228
2013-02-04,10480.2,7.1310285609142765
2013-02-11,10503.0,7.0838685997430595
2013-02-18,10496.2,7.021085688649631
2013-02-25,10462.9,6.840600428877774
2013-03-04,10586.3,6.8934528858192845
2013-03-11,10614.2,6.945158137613494
2013-03-18,10642.2,7.281323400437523
2013-03-25,10596.1,7.2251849303285764
2013-04-01,10734.5,7.61727169739439
2013-04-08,10733.0,6.9034552136973515
2013-04-15,10754.0,7.091287505352573
2013-04-22,10643.0,7.47031262622182
2013-04-29,10545.4,7.0370783893789035
2013-05-06,10606.8,6.912609615966114
2013-05-13,10611.3,6.982769919445064
2013-05-20,10584.6,7.012435547467399
2013-05-27,10551.3,7.022010345876861
2013-06-03,10646.3,6.9646642754518595
2013-06-10,10680.2,6.794524383293177
2013-06-17,10686.4,6.8672060161804716
2013-06-24,10572.3,6.759636066202823
2013-07-01,10682.9,6.792690485235031
2013-07-08,10718.2,6.589363140936388
2013-07-15,10714.2,6.618503149535782
2013-07-22,10672.2,7.025953708532229
2013-07-29,10659.6,6.721931879617937
2013-08-05,10761.9,6.739466793620563
2013-08-12,10760.8,6.5119916063704375
2013-08-19,10739.2,6.558710880911267
2013-08-26,10709.5,6.580217549237188
2013-09-02,10787.4,6.307034314208559
2013-09-09,10827.1,6.211557892465103
2013-09-16,10833.4,6.062148773276399
2013-09-23,10769.4,6.513826799066358
2013-09-30,10839.3,6.152128565972315
2013-10-07,10913.9,6.40648155370096
2013-10-14,10967.6,6.595393138303041
2013-10-21,10987.4,7.456234718826393
2013-10-28,10908.6,6.5782146102215
2013-11-04,10989.5,5.804594381221961
2013-11-11,10972.6,5.9622218788627945
2013-11-18,10995.2,6.205084614790213
2013-11-25,10953.6,6.082998402014428
2013-12-02,11042.1,5.915360561705074
2013-12-09,11085.6,5.811944600876218
2013-12-16,11110.4,5.395765348713666
2013-12-23,11128.5,5.345614267593102
2013-12-30,11139.6,4.788064643576084
2014-01-06,11190.2,5.123628438298522
2014-01-13,11142.3,5.3436197067249
2014-01-20,11112.2,5.9293435778154935
2014-01-27,11043.9,6.059791220505328
2014-02-03,11101.0,5.923551077269518
2014-02-10,11149.7,6.15728839379226
2014-02-17,11198.5,6.6909929307749305
2014-02-24,11147.1,6.539295988683835
2014-03-03,11217.8,5.965256983081901
2014-03-10,11271.4,6.191705451188012
2014-03-17,11310.0,6.2750183232790135
2014-03-24,11267.7,6.3381810288691165
2014-03-31,11314.5,5.403139410312541
2014-04-07,11391.3,6.133420292555658
2014-04-14,11415.6,6.152129440208287
2014-04-21,11354.5,6.685145165836692
2014-04-28,11230.4,6.49572325374097
2014-05-05,11284.3,6.387411849002533
2014-05-12,11285.0,6.348892218672564
2014-05-19,11277.5,6.546303119626629
2014-05-26,11250.4,6.625723844455189
2014-06-02,11344.2,6.5553290814649445
2014-06-09,11362.5,6.388457144997273
2014-06-16,11379.4,6.484877975744863
2014-06-23,11289.1,6.779981650161271
2014-06-30,11342.2,6.171545179679683
2014-07-07,11425.5,6.599055811610155
2014-07-14,11422.4,6.609919546023013
2014-07-21,11393.0,6.753996364385961
2014-07-28,11363.4,6.602499155690644
2014-08-04,11460.7,6.493277209414705
2014-08-11,11430.5,6.223514980298872
2014-08-18,11441.6,6.540524433849826
2014-08-25,11382.7,6.286007750128397
2014-09-01,11441.5,6.063555629716144
2014-09-08,11495.0,6.168780190448042
2014-09-15,11515.0,6.291653589824064
2014-09-22,11435.9,6.188831318365007
2014-09-29,11450.5,5.63874050907347
2014-10-06,11555.3,5.876909262500107
2014-10-13,11555.8,5.363069404427567
2014-10-20,11569.4,5.2969765367602895
2014-10-27,11524.5,5.646004070183164
2014-11-03,11573.7,5.315983438736982
2014-11-10,11620.5,5.904708091063182
2014-11-17,11642.3,5.8852954016297865
2014-11-24,11579.6,5.715016067776801
2014-12-01,11668.0,5.66830584761957
2014-12-08,11724.6,5.764234682831781
2014-12-15,11765.0,5.891777073732718
2014-12-22,11783.8,5.888484521723503
2014-12-29,11799.0,5.91942260045244
2015-01-05,11829.1,5.709460063269645
2015-01-12,11806.0,5.956579880276069
2015-01-19,11762.0,5.847626932560601
2015-01-26,11686.2,5.8158802596908865
2015-02-02,11787.6,6.185028375821999
2015-02-09,11821.0,6.020789797034887
2015-02-16,11863.9,5.941867214359053
2015-02-23,11849.4,6.300293349839858
2015-03-02,11926.7,6.319420920323071
2015-03-09,11955.2,6.066682044821414
2015-03-16,11987.3,5.988505747126438
2015-03-23,11932.3,5.898275601941827
2015-03-30,11969.5,5.78903177338812
2015-04-06,12121.2,6.407521529588389
2015-04-13,12099.9,5.994428676547869
2015-04-20,12042.9,6.062794486767364
2015-04-27,11861.6,5.620458754808388
2015-05-04,11906.7,5.515627907801113
2015-05-11,11913.5,5.569339831634923
2015-05-18,11927.7,5.765462203502558
2015-05-25,11881.8,5.612244897959173
2015-06-01,11940.9,5.25995662981964
2015-06-08,11979.4,5.429262926292622
2015-06-15,11995.1,5.410654340299148
2015-06-22,11939.4,5.760423771602685
2015-06-29,11957.2,5.422228491826986
2015-07-06,12090.4,5.819438974224322
2015-07-13,12044.9,5.449817901666898
2015-07-20,12009.8,5.413850610023685
2015-07-27,11959.8,5.248429167326685
2015-08-03,12044.2,5.091312049002239
2015-08-10,12072.8,5.619176763921074
2015-08-17,12107.1,5.816494196615851
2015-08-24,12051.3,5.873826069385979
2015-08-31,12086.5,5.637372722108114
2015-09-07,12170.3,5.874728142670715
2015-09-14,12196.3,5.916630481980012
2015-09-21,12142.2,6.176164534492257
2015-09-28,12083.5,5.528142875856945
2015-10-05,12180.3,5.408773463259275
2015-10-12,12170.2,5.316810605929501
2015-10-19,12177.1,5.252649229864992
2015-10-26,12142.6,5.363356327823343
2015-11-02,12259.9,5.928959623975039
2015-11-09,12302.5,5.868938513833322
2015-11-16,12334.0,5.941265901067672
2015-11-23,12281.1,6.0580676361877694
2015-11-30,12315.5,5.549365786767235
2015-12-07,12379.9,5.589103252989425
2015-12-14,12417.2,5.543561410964726
2015-12-21,12471.8,5.838524075425577
2015-12-28,12463.6,5.632680735655571
2016-01-04,12496.3,5.6403276665172974
2016-01-11,12551.6,6.315432830764012
2016-01-18,12508.2,6.344159156606022
2016-01-25,12422.9,6.30401670346219
2016-02-01,12465.6,5.751806983609886
2016-02-08,12478.0,5.557905422553078
2016-02-15,12545.1,5.741788113520863
2016-02-22,12531.5,5.7564096072375115
2016-02-29,12559.5,5.305742577578032
2016-03-07,12657.6,5.875267665952877
2016-03-14,12681.5,5.791128944799917
2016-03-21,12684.2,6.301383639365432
2016-03-28,12734.6,6.392079869668743
2016-04-04,12824.9,5.80553080553079
2016-04-11,12839.5,6.112447210307526
2016-04-18,12850.5,6.706025957202999
2016-04-25,12693.4,7.012544681999056
2016-05-02,12709.9,6.7457817867251135
2016-05-09,12731.1,6.86280270281614
2016-05-16,12747.9,6.876430493724683
2016-05-23,12701.4,6.897944755845087
2016-05-30,12689.2,6.266696815147954
2016-06-06,12802.3,6.86929228508939
2016-06-13,12841.9,7.059549315970681
2016-06-20,12809.3,7.285960768547839
2016-06-27,12738.4,6.5333021108620715
2016-07-04,12869.0,6.439820022497189
2016-07-11,12867.1,6.826125580121056
2016-07-18,12870.9,7.16997785142135
2016-07-25,12805.6,7.072024615796257
2016-08-01,12898.3,7.091380083359611
2016-08-08,12971.3,7.442349744881049
2016-08-15,12976.4,7.180084413278154
2016-08-22,12947.1,7.433222971795583
2016-08-29,12928.4,6.965622802300087
2016-09-05,13037.7,7.1271866757598445
2016-09-12,13078.5,7.23334125923436
2016-09-19,13034.1,7.345456342343226
2016-09-26,12938.9,7.079074771382454
2016-10-03,13049.7,7.137755227703768
2016-10-10,13099.0,7.631756257086986
2016-10-17,13118.2,7.728441090243154
2016-10-24,13027.7,7.289213183337995
2016-10-31,13078.5,6.677052830773511
2016-11-07,13161.0,6.9782564519406565
2016-11-14,13206.5,7.0739419490838396
2016-11-21,13217.7,7.626352688277116
2016-11-28,13187.4,7.079696317648487
2016-12-05,13262.0,7.125259493210767
2016-12-12,13283.6,6.977418419611503
2016-12-19,13304.3,6.675058932952749
2016-12-26,13298.6,6.699508970120993
2017-01-02,13348.6,6.820418843977816
2017-01-09,13371.7,6.533828356544191
2017-01-16,13336.5,6.6220559313090455
2017-01-23,13237.0,6.553220262579584
2017-01-30,13183.4,5.758246694904368
2017-02-06,13280.3,6.429716300689203
2017-02-13,13300.5,6.021474519932091
2017-02-20,13303.4,6.159677612416714
2017-02-27,13325.5,6.098968907997926
2017-03-06,13450.9,6.2673808620907545
2017-03-13,13505.1,6.4944998620037
2017-03-20,13504.4,6.466312420176279
2017-03-27,13473.2,5.799946602170469
2017-04-03,13584.9,5.925972132336321
2017-04-10,13635.6,6.200397211729425
2017-04-17,13676.5,6.427765456597023
2017-04-24,13471.9,6.133108544597987
2017-05-01,13452.8,5.8450499217145735
2017-05-08,13475.4,5.846313358625732
2017-05-15,13494.1,5.85351312765241
2017-05-22,13470.9,6.058387264396048
2017-05-29,13457.0,6.050814866185417
2017-06-05,13558.6,5.907532240300584
2017-06-12,13552.4,5.532670399239992
2017-06-19,13532.2,5.6435558539498665
2017-06-26,13453.9,5.616874960748608
2017-07-03,13566.7,5.421555676431744
2017-07-10,13622.2,5.868455207467105
2017-07-17,13612.2,5.75950399738947
2017-07-24,13527.9,5.640501030799028
2017-07-31,13585.4,5.327058604622326
2017-08-07,13675.1,5.4258247053109665
2017-08-14,13666.5,5.318115964366088
2017-08-21,13662.2,5.523244587591036
2017-08-28,13631.3,5.436867671173529
2017-09-04,13722.1,5.249392147387955
2017-09-11,13751.0,5.142026990862858
2017-09-18,13727.6,5.3206588870731375
2017-09-25,13619.8,5.262425708522356
2017-10-02,13744.5,5.324260327823627
2017-10-09,13784.5,5.233223910222162
2017-10-16,13795.6,5.163818206766169
2017-10-23,13711.2,5.246513198799474
2017-10-30,13717.9,4.888939863134145
2017-11-06,13828.7,5.073322695843796
2017-11-13,13832.3,4.738575701359182
2017-11-20,13828.1,4.618050038962895
2017-11-27,13810.5,4.724964739069115
2017-12-04,13885.1,4.698386367063789
2017-12-11,13942.2,4.95799331506519
2017-12-18,13973.1,5.026946175296709
2017-12-25,13941.6,4.835095423578428
2018-01-01,13969.7,4.652922403847604
2018-01-08,13976.3,4.5214894142106
2018-01-15,13927.7,4.432947175045943
2018-01-22,13830.7,4.485155246657113
2018-01-29,13752.6,4.317550859414121
2018-02-05,13846.7,4.264963893887952
2018-02-12,13842.7,4.076538475997138
2018-02-19,13849.6,4.105717335418024
2018-02-26,13849.0,3.9285580278413557
2018-03-05,14001.2,4.091176055133872
2018-03-12,14023.3,3.837068959133938
2018-03-19,14027.3,3.872071324901505
2018-03-26,14002.6,3.9292818335658897
2018-04-02,14159.7,4.23116842965352
2018-04-09,14156.9,3.823080759189179
2018-04-16,14178.2,3.668336197126454
2018-04-23,14016.8,4.044715296283363
2018-04-30,13924.1,3.5033598953377876
2018-05-07,13983.8,3.7728008073971697
2018-05-14,14000.7,3.7542333316041843
2018-05-21,13985.2,3.8178592373189657
2018-05-28,13968.7,3.802481979638861
2018-06-04,14090.3,3.9214963196790187
2018-06-11,14100.8,4.04651574628847
2018-06-18,14118.3,4.3311508845568225
2018-06-25,13997.7,4.041950661146587
2018-07-02,14123.0,4.100481325598704
2018-07-09,14160.4,3.950903671947259
2018-07-16,14151.5,3.9618871306621894
2018-07-23,14069.7,4.005056217151237
2018-07-30,14081.5,3.6517143403948404
2018-08-06,14181.0,3.699424501466164
2018-08-13,14189.7,3.8283393699923174
2018-08-20,14179.1,3.7834316581516925
2018-08-27,14143.2,3.755327811727427
2018-09-03,14235.0,3.7377660853659345
2018-09-10,14240.0,3.5561050105446856
2018-09-17,14246.2,3.7777907281680623
2018-09-24,14126.3,3.718850497070436
2018-10-01,14215.3,3.4253701480592147
2018-10-08,14226.2,3.204323696905953
2018-10-15,14256.2,3.338745687030653
2018-10-22,14202.1,3.580284730731087
2018-10-29,14165.3,3.261432143403864
2018-11-05,14255.8,3.0885043424182967
2018-11-12,14245.9,2.990102875154532
2018-11-19,14284.7,3.301972071361936
2018-11-26,14235.1,3.0744723217841496
2018-12-03,14363.3,3.4439795176123944
2018-12-10,14407.1,3.334480928404404
2018-12-17,14429.4,3.265560255061506
2018-12-24,14497.1,3.9844781086819214
2018-12-31,14544.3,4.1131878279419
2019-01-07,14548.8,4.096220029621578
2019-01-14,14501.5,4.119847498151152
2019-01-21,14410.1,4.189231203048283
2019-01-28,14340.1,4.271919491587051
2019-02-04,14404.8,4.030563238894458
2019-02-11,14409.4,4.09385452260036
2019-02-18,14409.9,4.04560420517559
